domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C2_sum,tightness,C1_mps,rho,mps_ratio
GroupAssignment,01254-group_assignment-p300-pr35-punsat.asp,467066,738796,0.632199,0.399675,0.252674,1.581781,2.50203,3.957663,0.40095,0.196546,0.0,0.205883,92526,0.394647,0.204404,0.204404,AMOCLINGO-INF-MR,518.7313,2.322992238949144,512259501.0,1844078400.0,0.27778618360260604,569160000.0,0.30864197530864196,0.9000272348724436
GroupAssignment,01255-group_assignment-p300-pr35-punsat.asp,449066,709996,0.632491,0.400045,0.253025,1.58105,2.499721,3.952184,0.400988,0.196408,0.0,0.206119,88926,0.394432,0.20458,0.20458,AMOCLINGO-INF-MR,778.38291,1.5480158293814543,492082467.0,1771761600.0,0.2777362750157809,546840000.0,0.30864197530864196,0.8998655310511301
GroupAssignment,01262-group_assignment-p50-pr40-sat.asp,86351,136521,0.632511,0.40007,0.253048,1.581001,2.499564,3.951812,0.400459,0.196292,0.0,0.206494,17191,0.395375,0.204167,0.204167,CLINGO-AMO,1.31398,1.2361603677377129,651613.0,337745700.0,0.0019293006543088483,104242500.0,0.30864197530864196,0.006250934119960669
GroupAssignment,01266-group_assignment-p50-pr40-middle.asp,89351,141321,0.632256,0.399747,0.252742,1.581639,2.501581,3.956597,0.400443,0.196416,0.0,0.206276,17791,0.39553,0.204027,0.204027,AMOCLINGO-INF-MR,9.496932,2.47733162667691,2697794.0,349701300.0,0.007714566688771246,107932500.0,0.30864197530864196,0.024995196071618837
GroupAssignment,01267-group_assignment-p50-pr40-middle.asp,74351,117321,0.63374,0.401626,0.254527,1.577934,2.489877,3.928862,0.400533,0.195693,0.0,0.207543,14791,0.394628,0.204839,0.204839,AMOCLINGO-INF-MR,6.551762,1.200341831708783,2237150.0,289923300.0,0.0077163511866759245,89482500.0,0.30864197530864196,0.025000977844829995
GroupAssignment,01269-group_assignment-p50-pr40-middle.asp,84101,132921,0.632714,0.400327,0.253293,1.580493,2.497957,3.948002,0.400471,0.196193,0.0,0.206668,16741,0.395251,0.204278,0.204278,AMOCLINGO-INF-MR,10.274362,1.5595335262666432,2536632.0,328779000.0,0.0077153102844159755,101475000.0,0.30864197530864196,0.02499760532150776
GroupAssignment,01270-group_assignment-p50-pr40-middle.asp,81851,129321,0.632929,0.400599,0.253551,1.579956,2.496262,3.943984,0.400484,0.196088,0.0,0.206851,16291,0.39512,0.204396,0.204396,AMOCLINGO-INF-MR,7.441522,2.150019310565769,2467966.0,319812300.0,0.007716920206008337,98707500.0,0.30864197530864196,0.02500282146746701
GroupAssignment,01271-group_assignment-p50-pr40-middle.asp,78851,124521,0.633235,0.400986,0.253918,1.579194,2.493853,3.938276,0.400502,0.195939,0.0,0.207112,15691,0.394935,0.204563,0.204563,AMOCLINGO-INF-MR,7.00354,2.266856332654629,2375054.0,307856700.0,0.007714803673267465,95017500.0,0.30864197530864196,0.024995963901386586
GroupAssignment,01272-group_assignment-p50-pr40-middle.asp,80351,126921,0.633079,0.400789,0.253731,1.579582,2.49508,3.941183,0.400493,0.196015,0.0,0.206979,15991,0.395029,0.204478,0.204478,CLINGO-AMO,10.002988,1.4904539523590352,2421200.0,313834500.0,0.007714894315315875,96862500.0,0.30864197530864196,0.024996257581623434
GroupAssignment,01273-group_assignment-p50-pr40-middle.asp,83351,131721,0.632784,0.400416,0.253377,1.580317,2.497402,3.946686,0.400475,0.196158,0.0,0.206728,16591,0.395208,0.204317,0.204317,AMOCLINGO-INF-MR,8.114629,2.5802795173999944,2513046.0,325790100.0,0.007713696640873986,100552500.0,0.30864197530864196,0.024992377116431715
GroupAssignment,01274-group_assignment-p50-pr40-middle.asp,78101,123321,0.633315,0.401087,0.254015,1.578994,2.493222,3.936782,0.400507,0.1959,0.0,0.20718,15541,0.394886,0.204607,0.204607,AMOCLINGO-INF-MR,7.381814,1.978369408928483,2352382.0,304867800.0,0.007716072343487899,94095000.0,0.30864197530864196,0.025000074392900792
GroupAssignment,01275-group_assignment-p50-pr40-middle.asp,78851,124521,0.633235,0.400986,0.253918,1.579194,2.493853,3.938276,0.400502,0.195939,0.0,0.207112,15691,0.394935,0.204563,0.204563,AMOCLINGO-INF-MR,9.795855,1.3159848731938153,2375015.0,307856700.0,0.00771467699095066,95017500.0,0.30864197530864196,0.02499555345068014
GroupAssignment,01291-group_assignment-p100-pr40-sat.asp,146901,232021,0.633137,0.400862,0.2538,1.579438,2.494624,3.940103,0.400814,0.19605,0.0,0.206813,29141,0.394422,0.204764,0.204764,CLINGO-AMO,3.439128,1.3654789818814534,1115984.0,578534400.0,0.0019289846895880348,178560000.0,0.30864197530864196,0.006249910394265233
GroupAssignment,01292-group_assignment-p100-pr40-sat.asp,149901,236821,0.632972,0.400653,0.253602,1.579849,2.495924,3.943184,0.400798,0.196129,0.0,0.206676,29741,0.394534,0.204668,0.204668,CLINGO-AMO,3.471026,1.283163825335794,1139154.0,590587200.0,0.001928849795593267,182280000.0,0.30864197530864196,0.0062494733377221855
GroupAssignment,01293-group_assignment-p100-pr40-sat.asp,145401,229621,0.633222,0.40097,0.253903,1.579226,2.493954,3.938516,0.400823,0.19601,0.0,0.206883,28841,0.394365,0.204813,0.204813,CLINGO-AMO,4.2138860000000005,1.4930159477498914,1104412.0,572508000.0,0.0019290769735968755,176700000.0,0.30864197530864196,0.006250209394453876
GroupAssignment,01294-group_assignment-p100-pr40-sat.asp,176901,280021,0.631742,0.399098,0.252127,1.582925,2.505651,3.966258,0.400676,0.19672,0.0,0.205657,35141,0.395368,0.203956,0.203956,CLINGO-AMO,4.351896,2.1247447089728246,1348336.0,699062400.0,0.0019287777457348586,215760000.0,0.30864197530864196,0.006249239896180942
GroupAssignment,01295-group_assignment-p100-pr40-sat.asp,131901,208021,0.634075,0.402052,0.254931,1.577099,2.487243,3.922629,0.400907,0.195601,0.0,0.207588,26141,0.393788,0.205305,0.205305,CLINGO-AMO,2.7075850000000004,1.703939488510979,999634.0,518270400.0,0.0019287885242915666,159960000.0,0.30864197530864196,0.006249274818704676
GroupAssignment,01296-group_assignment-p100-pr40-middle.asp,136401,215221,0.633772,0.401667,0.254565,1.577855,2.489626,3.928269,0.400877,0.195746,0.0,0.207337,27041,0.393993,0.20513,0.20513,AMOCLINGO-INF-MR,14.515252,1.8854984398479613,4138899.0,536349600.0,0.007716793300489084,165540000.0,0.30864197530864196,0.02500241029358463
GroupAssignment,01298-group_assignment-p100-pr40-middle.asp,179901,284821,0.631628,0.398954,0.251991,1.58321,2.506553,3.968399,0.400665,0.196775,0.0,0.205563,35741,0.395445,0.20389,0.20389,AMOCLINGO-INF-MR,52.64677,2.440440543645888,5488900.0,711115200.0,0.007718721242352856,219480000.0,0.30864197530864196,0.025008656825223255
GroupAssignment,01299-group_assignment-p100-pr40-middle.asp,169401,268021,0.632044,0.399479,0.252488,1.582169,2.503259,3.960578,0.400706,0.196575,0.0,0.205908,33641,0.395163,0.204131,0.204131,AMOCLINGO-INF-MR,28.24725,4.975285310959474,5161174.0,668930400.0,0.007715562037545311,206460000.0,0.30864197530864196,0.024998421001646808
GroupAssignment,01300-group_assignment-p100-pr40-middle.asp,157401,248821,0.632587,0.400167,0.25314,1.58081,2.498959,3.950378,0.40076,0.196314,0.0,0.206358,31241,0.394794,0.204446,0.204446,AMOCLINGO-INF-MR,19.592259,5.464954755855361,4789843.0,620719200.0,0.007716601967524123,191580000.0,0.30864197530864196,0.02500179037477816
GroupAssignment,01301-group_assignment-p100-pr40-middle.asp,152901,241621,0.632813,0.400453,0.253412,1.580245,2.497173,3.946145,0.400782,0.196205,0.0,0.206545,30341,0.394641,0.204577,0.204577,AMOCLINGO-INF-MR,63.37771,1.229431593536592,4649167.0,602640000.0,0.007714667131288995,186000000.0,0.30864197530864196,0.024995521505376345
GroupAssignment,01302-group_assignment-p100-pr40-middle.asp,151401,239221,0.632892,0.400552,0.253506,1.580049,2.496555,3.944679,0.40079,0.196168,0.0,0.20661,30041,0.394588,0.204622,0.204622,AMOCLINGO-INF-MR,38.16039,1.8582050131039016,4602712.0,596613600.0,0.007714728594856034,184140000.0,0.30864197530864196,0.02499572064733355
GroupAssignment,01303-group_assignment-p100-pr40-middle.asp,140901,222421,0.633488,0.401307,0.254223,1.578562,2.491859,3.933554,0.400849,0.195882,0.0,0.207103,27941,0.394185,0.204967,0.204967,AMOCLINGO-INF-MR,29.00496,2.1494737796569967,4278597.0,554428800.0,0.0077171261666060635,171120000.0,0.30864197530864196,0.025003488779803646
GroupAssignment,01304-group_assignment-p100-pr40-middle.asp,157401,248821,0.632587,0.400167,0.25314,1.58081,2.498959,3.950378,0.40076,0.196314,0.0,0.206358,31241,0.394794,0.204446,0.204446,AMOCLINGO-INF-MR,24.85965,3.769188785843727,4789576.0,620719200.0,0.007716171821332416,191580000.0,0.30864197530864196,0.025000396701117027
GroupAssignment,01305-group_assignment-p100-pr40-middle.asp,136401,215221,0.633772,0.401667,0.254565,1.577855,2.489626,3.928269,0.400877,0.195746,0.0,0.207337,27041,0.393993,0.20513,0.20513,AMOCLINGO-INF-MR,17.266081,2.906016947331592,4138268.0,536349600.0,0.007715616829023458,165540000.0,0.30864197530864196,0.024998598526036003
GroupAssignment,01322-group_assignment-p150-pr40-sat.asp,231451,365921,0.632516,0.400077,0.253055,1.580987,2.49952,3.951708,0.400862,0.19637,0.0,0.206225,45891,0.394645,0.204493,0.204493,CLINGO-AMO,14.460244,1.423686211657286,1765605.0,915453900.0,0.0019286662059116249,282547500.0,0.30864197530864196,0.006248878507153665
GroupAssignment,01325-group_assignment-p150-pr40-sat.asp,208951,329921,0.633336,0.401115,0.254041,1.57894,2.49305,3.936375,0.400955,0.195979,0.0,0.206895,41391,0.394068,0.204976,0.204976,CLINGO-AMO,13.28702,1.2567355208316089,1590993.0,824814900.0,0.0019289091407053874,254572500.0,0.30864197530864196,0.006249665615885455
GroupAssignment,01326-group_assignment-p150-pr40-middle.asp,233701,369521,0.632443,0.399984,0.252967,1.58117,2.500098,3.953081,0.400854,0.196405,0.0,0.206165,46341,0.394697,0.204449,0.204449,AMOCLINGO-INF-MR,63.00995,3.017416138244833,7133703.0,924517800.0,0.007716133751021343,285345000.0,0.30864197530864196,0.025000273353309153
GroupAssignment,01327-group_assignment-p150-pr40-middle.asp,235951,373121,0.632371,0.399893,0.252881,1.58135,2.500666,3.954427,0.400846,0.196439,0.0,0.206106,46791,0.394747,0.204407,0.204407,AMOCLINGO-INF-MR,33.17359,4.611723361867075,7203534.0,933581700.0,0.007716018855125374,288142500.0,0.30864197530864196,0.02499990109060621
GroupAssignment,01328-group_assignment-p150-pr40-middle.asp,208951,329921,0.633336,0.401115,0.254041,1.57894,2.49305,3.936375,0.400955,0.195979,0.0,0.206895,41391,0.394068,0.204976,0.204976,AMOCLINGO-INF-MR,42.74376,4.424593437732198,6364538.0,824814900.0,0.007716322777389205,254572500.0,0.30864197530864196,0.025000885798741025
GroupAssignment,01329-group_assignment-p150-pr40-middle.asp,238201,376721,0.632301,0.399804,0.252797,1.581526,2.501223,3.955749,0.400838,0.196473,0.0,0.206049,47241,0.394797,0.204365,0.204365,AMOCLINGO-INF-MR,52.74491,4.33166972888948,7271910.0,942645600.0,0.0077143626406360995,290940000.0,0.30864197530864196,0.024994534955660962
GroupAssignment,01330-group_assignment-p150-pr40-middle.asp,231451,365921,0.632516,0.400077,0.253055,1.580987,2.49952,3.951708,0.400862,0.19637,0.0,0.206225,45891,0.394645,0.204493,0.204493,AMOCLINGO-INF-MR,71.95976999999999,2.535422639622112,7060961.0,915453900.0,0.00771307107872936,282547500.0,0.30864197530864196,0.024990350295083126
GroupAssignment,01331-group_assignment-p150-pr40-middle.asp,211201,333521,0.633246,0.401001,0.253933,1.579164,2.493759,3.938054,0.400945,0.196022,0.0,0.206822,41841,0.394132,0.204923,0.204923,AMOCLINGO-INF-MR,46.34554,3.945460555643542,6434269.0,833878800.0,0.007716072167801844,257370000.0,0.30864197530864196,0.025000073823677974
GroupAssignment,01332-group_assignment-p150-pr40-middle.asp,222451,351521,0.632824,0.400466,0.253425,1.580218,2.497088,3.945942,0.400897,0.196223,0.0,0.206477,44091,0.394428,0.204674,0.204674,AMOCLINGO-INF-MR,33.95235,7.3130490231162195,6784612.0,879198300.0,0.00771681655890372,271357500.0,0.30864197530864196,0.02500248565084805
GroupAssignment,01333-group_assignment-p150-pr40-middle.asp,240451,380321,0.632232,0.399717,0.252714,1.581699,2.50177,3.957047,0.40083,0.196506,0.0,0.205992,47691,0.394846,0.204324,0.204324,AMOCLINGO-INF-MR,115.28743,2.068450393941473,7346447.0,951709500.0,0.0077192115871492295,293737500.0,0.30864197530864196,0.025010245542363505
GroupAssignment,01334-group_assignment-p150-pr40-middle.asp,244951,387521,0.632097,0.399547,0.252553,1.582035,2.502834,3.95957,0.400815,0.19657,0.0,0.205882,48591,0.39494,0.204245,0.204245,AMOCLINGO-INF-MR,51.93614,4.5174464255526114,7486068.0,969837300.0,0.007718890580925275,299332500.0,0.30864197530864196,0.02500920548219789
GroupAssignment,01335-group_assignment-p150-pr40-middle.asp,233701,369521,0.632443,0.399984,0.252967,1.58117,2.500098,3.953081,0.400854,0.196405,0.0,0.206165,46341,0.394697,0.204449,0.204449,AMOCLINGO-INF-MR,35.12838,6.047051984748514,7134813.0,924517800.0,0.007717334376904371,285345000.0,0.30864197530864196,0.02500416338117016
GroupAssignment,01351-group_assignment-p200-pr40-sat.asp,368501,583821,0.631188,0.398399,0.251465,1.584313,2.510048,3.976703,0.400759,0.197014,0.0,0.205104,73141,0.395497,0.203744,0.203744,AMOCLINGO-INF-MR,45.4488,1.506909489359455,2812801.0,1458388800.0,0.0019287044716744944,450120000.0,0.30864197530864196,0.006249002488225362
GroupAssignment,01353-group_assignment-p200-pr40-sat.asp,302501,478221,0.632555,0.400126,0.253101,1.580891,2.499215,3.950986,0.400924,0.196363,0.0,0.206218,59941,0.394514,0.204561,0.204561,AMOCLINGO-INF-MR,28.95906,1.4202550082772023,2301979.0,1193227200.0,0.0019292042621891288,368280000.0,0.30864197530864196,0.006250621809492777
GroupAssignment,01354-group_assignment-p200-pr40-sat.asp,323501,511821,0.632059,0.399498,0.252507,1.582131,2.503139,3.960294,0.400864,0.196599,0.0,0.205814,64141,0.39487,0.204265,0.204265,AMOCLINGO-INF-MR,26.31767,1.2806604840018132,2463986.0,1277596800.0,0.0019286100278272456,394320000.0,0.30864197530864196,0.006248696490160276
GroupAssignment,01356-group_assignment-p200-pr40-middle.asp,338501,535821,0.631743,0.399099,0.252128,1.582923,2.505645,3.966243,0.400826,0.19675,0.0,0.205556,67141,0.395098,0.204076,0.204076,AMOCLINGO-INF-MR,77.50073,8.549759079688668,10322497.0,1337860800.0,0.00771567340937114,412920000.0,0.30864197530864196,0.02499878184636249
GroupAssignment,01357-group_assignment-p200-pr40-middle.asp,299501,473421,0.632631,0.400223,0.253193,1.580699,2.49861,3.949551,0.400934,0.196327,0.0,0.20628,59341,0.394459,0.204607,0.204607,AMOCLINGO-INF-MR,76.17412,4.921579533836426,9115650.0,1181174400.0,0.007717446297515422,364560000.0,0.30864197530864196,0.025004526003949968
GroupAssignment,01358-group_assignment-p200-pr40-middle.asp,245501,387021,0.634335,0.402381,0.255244,1.576454,2.485207,3.917814,0.401139,0.195519,0.0,0.207661,48541,0.393241,0.20562,0.20562,AMOCLINGO-INF-MR,58.0336,4.7906971650905685,7440447.0,964224000.0,0.007716512967941059,297600000.0,0.30864197530864196,0.025001502016129034
GroupAssignment,01359-group_assignment-p200-pr40-middle.asp,317501,502221,0.632194,0.399669,0.252668,1.581793,2.50207,3.957759,0.400881,0.196535,0.0,0.205924,62941,0.394774,0.204346,0.204346,AMOCLINGO-INF-MR,203.64539,2.5500845857595893,9672859.0,1253491200.0,0.007716734668739597,386880000.0,0.30864197530864196,0.025002220326716295
GroupAssignment,01360-group_assignment-p200-pr40-middle.asp,272501,430221,0.633398,0.401193,0.254115,1.578787,2.492568,3.935234,0.401026,0.195963,0.0,0.206902,53941,0.39391,0.205063,0.205063,AMOCLINGO-INF-MR,50.2316,5.174240517920991,8276848.0,1072699200.0,0.007715907684092614,331080000.0,0.30864197530864196,0.02499954089646007
GroupAssignment,01361-group_assignment-p200-pr40-middle.asp,302501,478221,0.632555,0.400126,0.253101,1.580891,2.499215,3.950986,0.400924,0.196363,0.0,0.206218,59941,0.394514,0.204561,0.204561,AMOCLINGO-INF-MR,140.41888,3.513374839622706,9206999.0,1193227200.0,0.007716048544652686,368280000.0,0.30864197530864196,0.024999997284674703
GroupAssignment,01362-group_assignment-p200-pr40-middle.asp,314501,497421,0.632263,0.399757,0.252752,1.58162,2.501521,3.956455,0.400889,0.196502,0.0,0.20598,62341,0.394724,0.204387,0.204387,AMOCLINGO-INF-MR,65.87129999999999,7.1832298740119,9580054.0,1241438400.0,0.007716898397858484,383160000.0,0.30864197530864196,0.02500275080906149
GroupAssignment,01363-group_assignment-p200-pr40-middle.asp,332501,526221,0.631866,0.399254,0.252275,1.582615,2.50467,3.963927,0.400841,0.196691,0.0,0.205657,65941,0.395009,0.20415,0.20415,AMOCLINGO-INF-MR,247.75581,2.6606128025817037,10136588.0,1313755200.0,0.007715735777867901,405480000.0,0.30864197530864196,0.024998983920292
GroupAssignment,01364-group_assignment-p200-pr40-middle.asp,254501,401421,0.634,0.401956,0.25484,1.577287,2.487833,3.924025,0.401099,0.195677,0.0,0.20739,50341,0.39348,0.205422,0.205422,AMOCLINGO-INF-MR,40.88697,6.24925691485576,7717055.0,1000382400.0,0.007714105126199741,308760000.0,0.30864197530864196,0.02499370060888716
GroupAssignment,01365-group_assignment-p200-pr40-middle.asp,347501,550221,0.631566,0.398876,0.251917,1.583365,2.507045,3.969569,0.400805,0.196834,0.0,0.205412,68941,0.395225,0.203971,0.203971,AMOCLINGO-INF-MR,122.13484,6.308289264553832,10600851.0,1374019200.0,0.007715213149859915,424080000.0,0.30864197530864196,0.024997290605546122
GroupAssignment,01373-group_assignment-p200-pr40-punsat.asp,281501,444621,0.633126,0.400848,0.253787,1.579465,2.49471,3.940307,0.400993,0.196092,0.0,0.206681,55741,0.394105,0.204902,0.204902,AMOCLINGO-INF-MR,415.01231,2.903396805265848,308001001.0,1108857600.0,0.2777642512438026,342240000.0,0.30864197530864196,0.8999561740299206
GroupAssignment,01381-group_assignment-p250-pr40-sat.asp,434301,687721,0.631508,0.398802,0.251846,1.583512,2.507511,3.970675,0.400828,0.196868,0.0,0.205344,86141,0.395212,0.20396,0.20396,AMOCLINGO-INF-MR,38.79955,3.1311368301951954,3307753.0,1714753800.0,0.001928995871010754,529245000.0,0.30864197530864196,0.006249946622074842
GroupAssignment,01382-group_assignment-p250-pr40-sat.asp,344301,543721,0.633231,0.400982,0.253914,1.579203,2.493881,3.938342,0.401044,0.196049,0.0,0.206741,68141,0.393961,0.204995,0.204995,AMOCLINGO-INF-MR,29.49717,2.9463710247457637,2611019.0,1353753000.0,0.0019287262890645487,417825000.0,0.30864197530864196,0.006249073176569138
GroupAssignment,01383-group_assignment-p250-pr40-sat.asp,389301,615721,0.632269,0.399763,0.252758,1.581607,2.501479,3.956356,0.400924,0.196506,0.0,0.205961,77141,0.394659,0.204418,0.204418,AMOCLINGO-INF-MR,63.33263,1.2479303322789532,2959953.0,1534253400.0,0.0019292464986553068,473535000.0,0.30864197530864196,0.006250758655643195
GroupAssignment,01385-group_assignment-p250-pr40-sat.asp,351801,555721,0.633053,0.400756,0.2537,1.579646,2.495281,3.941661,0.401022,0.196134,0.0,0.206597,69641,0.394089,0.204889,0.204889,AMOCLINGO-INF-MR,31.9273,2.119583553886486,2669419.0,1383836400.0,0.0019289989770467086,427110000.0,0.30864197530864196,0.0062499566856313365
GroupAssignment,01386-group_assignment-p250-pr40-middle.asp,344301,543721,0.633231,0.400982,0.253914,1.579203,2.493881,3.938342,0.401044,0.196049,0.0,0.206741,68141,0.393961,0.204995,0.204995,AMOCLINGO-INF-MR,107.88647,2.7015399614057256,10445280.0,1353753000.0,0.007715794535635378,417825000.0,0.30864197530864196,0.024999174295458625
GroupAssignment,01387-group_assignment-p250-pr40-middle.asp,363051,573721,0.632801,0.400437,0.253397,1.580277,2.497274,3.946384,0.40099,0.196253,0.0,0.206392,71891,0.394272,0.204737,0.204737,AMOCLINGO-INF-MR,167.27782,1.780510111860616,11025918.0,1428961500.0,0.007716035736442165,441037500.0,0.30864197530864196,0.024999955786072614
GroupAssignment,01388-group_assignment-p250-pr40-middle.asp,370551,585721,0.632641,0.400234,0.253205,1.580676,2.498536,3.949375,0.40097,0.196329,0.0,0.206263,73391,0.394388,0.204641,0.204641,AMOCLINGO-INF-MR,88.65205999999999,7.464335628523467,11254560.0,1459044900.0,0.007713648839730703,450322500.0,0.30864197530864196,0.024992222240727478
GroupAssignment,01389-group_assignment-p250-pr40-middle.asp,374301,591721,0.632563,0.400136,0.253112,1.580869,2.499148,3.950827,0.400961,0.196366,0.0,0.2062,74141,0.394445,0.204595,0.204595,AMOCLINGO-INF-MR,194.89628,4.803103784228206,11374722.0,1474086600.0,0.007716454379274596,454965000.0,0.30864197530864196,0.02500131218884969
GroupAssignment,01390-group_assignment-p250-pr40-middle.asp,381801,603721,0.632413,0.399946,0.252931,1.581245,2.500336,3.953645,0.400942,0.196437,0.0,0.206079,75641,0.394554,0.204504,0.204504,AMOCLINGO-INF-MR,149.00531999999998,5.1511446705392805,11607491.0,1504170000.0,0.007716874422438953,464250000.0,0.30864197530864196,0.025002673128702208
GroupAssignment,01391-group_assignment-p250-pr40-middle.asp,351801,555721,0.633053,0.400756,0.2537,1.579646,2.495281,3.941661,0.401022,0.196134,0.0,0.206597,69641,0.394089,0.204889,0.204889,AMOCLINGO-INF-MR,70.70145,8.58326809421872,10678038.0,1383836400.0,0.0077162574998027224,427110000.0,0.30864197530864196,0.02500067429936082
GroupAssignment,01392-group_assignment-p250-pr40-middle.asp,389301,615721,0.632269,0.399763,0.252758,1.581607,2.501479,3.956356,0.400924,0.196506,0.0,0.205961,77141,0.394659,0.204418,0.204418,AMOCLINGO-INF-MR,113.92504,7.390974977932858,11840037.0,1534253400.0,0.007717132645754606,473535000.0,0.30864197530864196,0.025003509772244924
GroupAssignment,01393-group_assignment-p250-pr40-middle.asp,385551,609721,0.63234,0.399854,0.252844,1.581428,2.500913,3.955013,0.400933,0.196472,0.0,0.206019,76391,0.394607,0.204461,0.204461,AMOCLINGO-INF-MR,67.85714,13.859711446724692,11720658.0,1519211700.0,0.0077149603310717,468892500.0,0.30864197530864196,0.024996471472672307
GroupAssignment,01394-group_assignment-p250-pr40-middle.asp,419301,663721,0.631743,0.399099,0.252128,1.582923,2.505644,3.96624,0.400858,0.196756,0.0,0.205535,83141,0.395041,0.204102,0.204102,AMOCLINGO-INF-MR,86.51929,12.571033003160338,12766821.0,1654587000.0,0.007716016746172912,510675000.0,0.30864197530864196,0.024999894257600234
GroupAssignment,01395-group_assignment-p250-pr40-middle.asp,385551,609721,0.63234,0.399854,0.252844,1.581428,2.500913,3.955013,0.400933,0.196472,0.0,0.206019,76391,0.394607,0.204461,0.204461,AMOCLINGO-INF-MR,78.63262999999999,11.404229897944404,11727179.0,1519211700.0,0.007719252688746407,468892500.0,0.30864197530864196,0.02501037871153836
GroupAssignment,01396-group_assignment-p250-pr40-punsat.asp,378051,597721,0.632487,0.40004,0.25302,1.581059,2.499748,3.95225,0.400951,0.196402,0.0,0.206139,74891,0.3945,0.204549,0.204549,AMOCLINGO-INF-MR,604.13422,1.9946269804084265,413692973.0,1489128300.0,0.27780881808505015,459607500.0,0.30864197530864196,0.9001005705955625
GroupAssignment,01399-group_assignment-p250-pr40-punsat.asp,378051,597721,0.632487,0.40004,0.25302,1.581059,2.499748,3.95225,0.400951,0.196402,0.0,0.206139,74891,0.3945,0.204549,0.204549,AMOCLINGO-INF-MR,452.15654,2.665101942349435,413724740.0,1489128300.0,0.27783015069957373,459607500.0,0.30864197530864196,0.9001696882666188
GroupAssignment,01401-group_assignment-p250-pr40-punsat.asp,374301,591721,0.632563,0.400136,0.253112,1.580869,2.499148,3.950827,0.400961,0.196366,0.0,0.2062,74141,0.394445,0.204595,0.204595,AMOCLINGO-INF-MR,632.54075,1.9050033298249955,409458027.0,1474086600.0,0.2777706730391552,454965000.0,0.30864197530864196,0.8999769806468629
GroupAssignment,01402-group_assignment-p250-pr40-punsat.asp,378051,597721,0.632487,0.40004,0.25302,1.581059,2.499748,3.95225,0.400951,0.196402,0.0,0.206139,74891,0.3945,0.204549,0.204549,AMOCLINGO-INF-MR,528.24713,2.2811167170941378,413611313.0,1489128300.0,0.2777539806341737,459607500.0,0.30864197530864196,0.8999228972547227
GroupAssignment,01404-group_assignment-p250-pr40-punsat.asp,396801,627721,0.63213,0.399588,0.252591,1.581954,2.502579,3.958965,0.400906,0.196572,0.0,0.205849,78641,0.39476,0.204334,0.204334,AMOCLINGO-INF-MR,559.10716,2.1552360570735667,434436923.0,1564336800.0,0.27771316445409966,482820000.0,0.30864197530864196,0.8997906528312829
GroupAssignment,01411-group_assignment-p300-pr40-sat.asp,426601,674021,0.632919,0.400587,0.253539,1.57998,2.496336,3.944161,0.40103,0.196202,0.0,0.206472,84441,0.394141,0.204828,0.204828,AMOCLINGO-INF-MR,43.62227,2.774507149673779,3244283.0,1681365600.0,0.001929552382896379,518940000.0,0.30864197530864196,0.006251749720584268
GroupAssignment,01412-group_assignment-p300-pr40-sat.asp,521101,825221,0.631468,0.398752,0.2518,1.58361,2.507822,3.971413,0.400844,0.196891,0.0,0.205298,103341,0.395204,0.203953,0.203953,AMOCLINGO-INF-MR,62.7821,3.601268195871116,3974821.0,2061028800.0,0.0019285615999155372,636120000.0,0.30864197530864196,0.006248539583726341
GroupAssignment,01413-group_assignment-p300-pr40-sat.asp,471601,746021,0.632155,0.39962,0.252622,1.58189,2.502377,3.958485,0.400932,0.196564,0.0,0.205854,93441,0.3947,0.204368,0.204368,AMOCLINGO-INF-MR,62.20115,2.3553223694417227,3591879.0,1862157600.0,0.0019288802408560907,574740000.0,0.30864197530864196,0.006249571980373734
GroupAssignment,01414-group_assignment-p300-pr40-sat.asp,458101,724421,0.632368,0.39989,0.252878,1.581357,2.500688,3.95448,0.40096,0.196463,0.0,0.206027,90741,0.394544,0.204496,0.204496,AMOCLINGO-INF-MR,61.39537,2.490309937052257,3486252.0,1807920000.0,0.0019283220496482145,558000000.0,0.30864197530864196,0.0062477634408602154
GroupAssignment,01415-group_assignment-p300-pr40-sat.asp,462601,731621,0.632296,0.399798,0.252791,1.581538,2.501262,3.955841,0.40095,0.196498,0.0,0.205968,91641,0.394597,0.204453,0.204453,AMOCLINGO-INF-MR,46.91533,1.2475881550870471,3522720.0,1825999200.0,0.0019292012833302446,563580000.0,0.30864197530864196,0.006250612157989993
GroupAssignment,01416-group_assignment-p300-pr40-middle.asp,516601,818021,0.631525,0.398824,0.251868,1.583468,2.50737,3.970339,0.400851,0.196864,0.0,0.205344,102441,0.395162,0.203987,0.203987,AMOCLINGO-INF-MR,156.8581,7.682537592894469,15760388.0,2042949600.0,0.007714526095014777,630540000.0,0.30864197530864196,0.024995064547847876
GroupAssignment,01417-group_assignment-p300-pr40-middle.asp,458101,724421,0.632368,0.39989,0.252878,1.581357,2.500688,3.95448,0.40096,0.196463,0.0,0.206027,90741,0.394544,0.204496,0.204496,AMOCLINGO-INF-MR,131.52168,8.052983356052021,13947088.0,1807920000.0,0.007714438691977521,558000000.0,0.30864197530864196,0.024994781362007168
